SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  128  2025-06-09 22-03-59  0  8  4.89843e-16  192  2672
1  128  2025-06-09 22-03-59  1.6  128.006  9.80038e-16  192.058  2672
2  128  2025-06-09 22-03-59  3.2  136.017  1.47058e-15  192.115  2672
3  128  2025-06-09 22-03-59  4.8  144.035  1.96148e-15  192.173  2672
4  128  2025-06-09 22-03-59  6.4  152.058  2.45274e-15  192.23  2672
5  128  2025-06-09 22-03-59  8  160.086  2.94434e-15  192.288  2672
6  128  2025-06-09 22-03-59  9.6  168.121  3.4363e-15  192.345  2672
7  128  2025-06-09 22-03-59  11.2  176.161  3.92861e-15  192.403  2672
8  128  2025-06-09 22-03-59  12.8  184.207  4.42127e-15  192.46  2672
9  128  2025-06-09 22-03-59  14.4  192.259  4.91428e-15  192.518  2672
10  128  2025-06-09 22-03-59  128  200.317  5.40765e-15  192.576  2672
11  128  2025-06-09 22-03-59  129.6  208.38  5.90137e-15  192.633  2672
12  128  2025-06-09 22-03-59  131.2  216.449  6.39544e-15  192.691  2672
13  128  2025-06-09 22-03-59  132.8  224.524  6.88987e-15  192.748  2672
14  128  2025-06-09 22-03-59  134.4  232.604  7.38464e-15  192.806  2672
15  128  2025-06-09 22-03-59  136  240.691  7.87977e-15  192.863  2672
16  128  2025-06-09 22-03-59  137.6  248.783  8.37525e-15  192.921  2672
17  128  2025-06-09 22-03-59  139.2  256.881  8.87109e-15  192.978  2672
18  128  2025-06-09 22-03-59  140.8  264.984  9.36727e-15  193.036  2672
19  128  2025-06-09 22-03-59  142.4  1393.09  9.86381e-15  193.094  2672
20  128  2025-06-09 22-03-59  144  1401.21  1.03607e-14  193.151  2672
21  128  2025-06-09 22-03-59  145.6  1409.33  1.08579e-14  193.209  2672
22  128  2025-06-09 22-03-59  147.2  1417.46  1.13555e-14  193.266  2672
23  128  2025-06-09 22-03-59  148.8  1425.59  1.18535e-14  193.324  2672
24  128  2025-06-09 22-03-59  150.4  1433.73  1.23518e-14  193.381  2672
25  128  2025-06-09 22-03-59  152  1441.87  1.28504e-14  193.439  2672
26  128  2025-06-09 22-03-59  153.6  1450.02  1.33494e-14  193.496  2672
27  128  2025-06-09 22-03-59  155.2  1458.18  1.38488e-14  193.554  2672
28  128  2025-06-09 22-03-59  156.8  1466.34  1.43485e-14  193.612  2672
29  128  2025-06-09 22-03-59  158.4  1474.5  1.48486e-14  193.669  2672
30  128  2025-06-09 22-03-59  160  1482.68  1.5349e-14  193.727  2672
31  128  2025-06-09 22-03-59  161.6  1490.85  1.58498e-14  193.784  2672
32  128  2025-06-09 22-03-59  163.2  1499.04  1.63509e-14  193.842  2672
33  128  2025-06-09 22-03-59  164.8  1507.23  1.68524e-14  193.899  2672
34  128  2025-06-09 22-03-59  166.4  1515.42  1.73542e-14  193.957  2672
35  128  2025-06-09 22-03-59  168  1523.63  1.78564e-14  194.014  2672
36  128  2025-06-09 22-03-59  169.6  1531.83  1.83589e-14  194.072  2672
37  128  2025-06-09 22-03-59  171.2  1540.05  1.88618e-14  194.13  2672
38  128  2025-06-09 22-03-59  172.8  1548.26  1.9365e-14  194.187  2672
39  128  2025-06-09 22-03-59  174.4  1556.49  1.98686e-14  194.245  2672
40  128  2025-06-09 22-03-59  176  1564.72  2.03725e-14  194.302  2672
41  128  2025-06-09 22-03-59  177.6  1572.96  2.08768e-14  194.36  2672
42  128  2025-06-09 22-03-59  179.2  1581.2  2.13815e-14  194.417  2672
43  128  2025-06-09 22-03-59  180.8  1589.44  2.18865e-14  194.475  2672
44  128  2025-06-09 22-03-59  182.4  1597.7  2.23918e-14  194.532  2672
45  128  2025-06-09 22-03-59  184  1605.96  2.28975e-14  194.59  2672
46  128  2025-06-09 22-03-59  185.6  1614.22  2.34036e-14  194.648  2672
47  128  2025-06-09 22-03-59  187.2  1622.49  2.391e-14  194.705  2672
48  128  2025-06-09 22-03-59  188.8  1630.77  2.44167e-14  194.763  2672
49  128  2025-06-09 22-03-59  190.4  1639.05  2.49238e-14  194.82  2672
50  128  2025-06-09 22-03-59  192  1647.34  2.54313e-14  194.878  2672
51  128  2025-06-09 22-03-59  193.6  1655.63  2.59391e-14  194.935  2672
52  128  2025-06-09 22-03-59  195.2  1663.93  2.64473e-14  194.993  2672
53  128  2025-06-09 22-03-59  196.8  1672.24  2.69558e-14  195.05  2672
54  128  2025-06-09 22-03-59  198.4  1680.55  2.74647e-14  195.108  2672
55  128  2025-06-09 22-03-59  200  1688.86  2.79739e-14  195.166  2672
56  128  2025-06-09 22-03-59  201.6  1697.19  2.84835e-14  195.223  2672
57  128  2025-06-09 22-03-59  203.2  1705.51  2.89934e-14  195.281  2672
58  128  2025-06-09 22-03-59  204.8  1713.85  2.95037e-14  195.338  2672
59  128  2025-06-09 22-03-59  206.4  1722.19  3.00143e-14  195.396  2672
60  128  2025-06-09 22-03-59  208  1730.53  3.05253e-14  195.453  2672
61  128  2025-06-09 22-03-59  209.6  1738.88  3.10367e-14  195.511  2672
62  128  2025-06-09 22-03-59  211.2  1747.24  3.15484e-14  195.568  2672
63  128  2025-06-09 22-03-59  212.8  1755.6  3.20604e-14  195.626  2672
64  128  2025-06-09 22-03-59  214.4  1763.97  3.25728e-14  195.684  2672
65  128  2025-06-09 22-03-59  216  1772.35  3.30855e-14  195.741  2672
66  128  2025-06-09 22-03-59  217.6  1780.73  3.35986e-14  195.799  2672
67  128  2025-06-09 22-03-59  219.2  1789.11  3.41121e-14  195.856  2672
