SN    USVID    CurTime    simTime    CurX    CurY    CurVel      CurYaw   
0  176  2025-06-09 22-26-29  0  16040  14512  192  2672
1  176  2025-06-09 22-26-29  1.6  16048  14512  192.058  2672
2  176  2025-06-09 22-26-29  3.2  16056  14512  192.115  2672
3  176  2025-06-09 22-26-29  4.8  16064  14512  192.173  2672
4  176  2025-06-09 22-26-29  6.4  16072.1  14512  192.23  2672
5  176  2025-06-09 22-26-29  8  16080.1  14512  192.288  2672
6  176  2025-06-09 22-26-29  9.6  16088.1  14512  192.345  2672
7  176  2025-06-09 22-26-29  11.2  16096.2  14512  192.403  2672
8  176  2025-06-09 22-26-29  12.8  16104.2  14512  192.46  2672
9  176  2025-06-09 22-26-29  14.4  16112.3  14512  192.518  2672
10  176  2025-06-09 22-26-29  128  16120.3  14512  192.576  2672
11  176  2025-06-09 22-26-29  129.6  16128.4  14512  192.633  2672
12  176  2025-06-09 22-26-29  131.2  16136.4  14512  192.691  2672
13  176  2025-06-09 22-26-29  132.8  16144.5  14512  192.748  2672
14  176  2025-06-09 22-26-29  134.4  16152.6  14512  192.806  2672
15  176  2025-06-09 22-26-29  136  16160.7  14512  192.863  2672
16  176  2025-06-09 22-26-29  137.6  16168.8  14512  192.921  2672
17  176  2025-06-09 22-26-29  139.2  16176.9  14512  192.978  2672
18  176  2025-06-09 22-26-29  140.8  16185  14512  193.036  2672
19  176  2025-06-09 22-26-29  142.4  16193.1  14512  193.094  2672
20  176  2025-06-09 22-26-29  144  16201.2  14512  193.151  2672
21  176  2025-06-09 22-26-29  145.6  16209.3  14512  193.209  2672
22  176  2025-06-09 22-26-29  147.2  16217.5  14512  193.266  2672
23  176  2025-06-09 22-26-29  148.8  16225.6  14512  193.324  2672
24  176  2025-06-09 22-26-29  150.4  16233.7  14512  193.381  2672
25  176  2025-06-09 22-26-29  152  16241.9  14512  193.439  2672
26  176  2025-06-09 22-26-29  153.6  16250  14512  193.496  2672
27  176  2025-06-09 22-26-29  155.2  16258.2  14512  193.554  2672
28  176  2025-06-09 22-26-29  156.8  16266.3  14512  193.612  2672
29  176  2025-06-09 22-26-29  158.4  16274.5  14512  193.669  2672
30  176  2025-06-09 22-26-29  160  16282.7  14512  193.727  2672
31  176  2025-06-09 22-26-29  161.6  16290.9  14512  193.784  2672
32  176  2025-06-09 22-26-29  163.2  16299  14512  193.842  2672
33  176  2025-06-09 22-26-29  164.8  16307.2  14512  193.899  2672
